bm-tfidf(eig)-42: {'nmi': 18.2278, 'ari': 10.9981, 'acc': 26.1243, 'loss': 0.0215}
bm-tfidf(eig)-43: {'nmi': 17.8135, 'ari': 10.7093, 'acc': 25.3635, 'loss': 0.022}
bm-tfidf(eig)-44: {'nmi': 18.6737, 'ari': 11.1287, 'acc': 26.2277, 'loss': 0.0219}
bm-tfidf(eig)-45: {'nmi': 18.7691, 'ari': 11.3704, 'acc': 26.473, 'loss': 0.022}
bm-tfidf(eig)-46: {'nmi': 18.6008, 'ari': 11.3254, 'acc': 26.4843, 'loss': 0.0237}
bm-tfidf(eig)-47: {'nmi': 18.1057, 'ari': 10.8441, 'acc': 25.6213, 'loss': 0.0224}
bm-tfidf(eig)-48: {'nmi': 18.7547, 'ari': 11.1491, 'acc': 26.4142, 'loss': 0.0222}
bm-tfidf(eig)-49: {'nmi': 19.0015, 'ari': 11.4125, 'acc': 26.7413, 'loss': 0.0229}
bm-tfidf(eig)-50: {'nmi': 19.3913, 'ari': 12.0078, 'acc': 27.0955, 'loss': 0.0233}
bm-tfidf(eig)-51: {'nmi': 20.0059, 'ari': 12.2992, 'acc': 27.952, 'loss': 0.0225}
bm-tfidf(eig)-52: {'nmi': 20.1616, 'ari': 12.4547, 'acc': 28.1693, 'loss': 0.0219}
bm-tfidf(eig)-53: {'nmi': 20.0622, 'ari': 11.9528, 'acc': 27.5912, 'loss': 0.0225}
bm-tfidf(eig)-54: {'nmi': 20.3077, 'ari': 12.5419, 'acc': 28.2038, 'loss': 0.0222}
bm-tfidf(eig)-55: {'nmi': 20.6232, 'ari': 12.5409, 'acc': 28.208, 'loss': 0.0209}
bm-tfidf(eig)-56: {'nmi': 20.8655, 'ari': 12.7868, 'acc': 28.5848, 'loss': 0.022}
bm-tfidf(eig)-57: {'nmi': 21.4832, 'ari': 13.1861, 'acc': 29.3308, 'loss': 0.022}
bm-tfidf(eig)-58: {'nmi': 22.0159, 'ari': 13.5769, 'acc': 29.8272, 'loss': 0.0222}
bm-tfidf(eig)-59: {'nmi': 21.6346, 'ari': 13.1717, 'acc': 29.1935, 'loss': 0.0223}
bm-tfidf(eig)-60: {'nmi': 21.0533, 'ari': 12.7926, 'acc': 28.8552, 'loss': 0.0213}
bm-tfidf(eig)-61: {'nmi': 20.6272, 'ari': 12.6841, 'acc': 28.4692, 'loss': 0.0216}
bm-tfidf(eig)-62: {'nmi': 20.6164, 'ari': 12.3293, 'acc': 28.1745, 'loss': 0.0226}
bm-tfidf(eig)-63: {'nmi': 21.4975, 'ari': 13.0735, 'acc': 29.217, 'loss': 0.0265}
bm-tfidf(eig)-64: {'nmi': 21.792, 'ari': 13.1308, 'acc': 29.145, 'loss': 0.0236}
bm-tfidf(eig)-65: {'nmi': 20.6012, 'ari': 12.5862, 'acc': 28.3265, 'loss': 0.0235}
bm-tfidf(eig)-66: {'nmi': 20.4652, 'ari': 12.6547, 'acc': 28.2302, 'loss': 0.0227}
bm-tfidf(eig)-67: {'nmi': 20.7906, 'ari': 12.6347, 'acc': 28.1943, 'loss': 0.0227}
bm-tfidf(eig)-68: {'nmi': 21.2311, 'ari': 12.9629, 'acc': 28.7857, 'loss': 0.0226}
bm-tfidf(eig)-69: {'nmi': 21.1038, 'ari': 12.924, 'acc': 28.931, 'loss': 0.0225}
bm-tfidf(eig)-70: {'nmi': 20.9255, 'ari': 12.6304, 'acc': 28.5868, 'loss': 0.0239}
bm-tfidf(eig)-71: {'nmi': 20.9785, 'ari': 12.6469, 'acc': 28.473, 'loss': 0.023}
bm-tfidf(eig)-72: {'nmi': 21.1235, 'ari': 12.754, 'acc': 28.6875, 'loss': 0.0218}
bm-tfidf(eig)-73: {'nmi': 20.9924, 'ari': 12.8678, 'acc': 28.6473, 'loss': 0.0219}
bm-tfidf(eig)-74: {'nmi': 20.7426, 'ari': 12.4528, 'acc': 27.9222, 'loss': 0.0222}
bm-tfidf(eig)-75: {'nmi': 20.9214, 'ari': 12.8698, 'acc': 28.6925, 'loss': 0.0221}
bm-tfidf(eig)-76: {'nmi': 21.3239, 'ari': 13.1815, 'acc': 29.0527, 'loss': 0.0211}
bm-tfidf(eig)-77: {'nmi': 21.3995, 'ari': 13.0623, 'acc': 29.1148, 'loss': 0.0203}
bm-tfidf(eig)-78: {'nmi': 21.528, 'ari': 13.3911, 'acc': 29.401, 'loss': 0.0216}
bm-tfidf(eig)-79: {'nmi': 21.1559, 'ari': 12.8226, 'acc': 28.5555, 'loss': 0.0207}
bm-tfidf(eig)-80: {'nmi': 21.2558, 'ari': 12.8371, 'acc': 28.6233, 'loss': 0.0216}
bm-tfidf(eig)-81: {'nmi': 21.5089, 'ari': 13.2095, 'acc': 28.9528, 'loss': 0.022}
bm-tfidf(eig)-82: {'nmi': 21.7233, 'ari': 13.0631, 'acc': 29.1838, 'loss': 0.0225}
bm-tfidf(eig)-83: {'nmi': 21.9847, 'ari': 13.6749, 'acc': 29.7603, 'loss': 0.0214}
bm-tfidf(eig)-84: {'nmi': 22.0914, 'ari': 13.5337, 'acc': 29.477, 'loss': 0.0219}
bm-tfidf(eig)-85: {'nmi': 22.6145, 'ari': 14.095, 'acc': 29.9575, 'loss': 0.021}
bm-tfidf(eig)-86: {'nmi': 22.4444, 'ari': 13.6299, 'acc': 29.6392, 'loss': 0.0204}
bm-tfidf(eig)-87: {'nmi': 22.5418, 'ari': 13.4786, 'acc': 29.5092, 'loss': 0.0208}
bm-tfidf(eig)-88: {'nmi': 22.5436, 'ari': 13.6151, 'acc': 29.8235, 'loss': 0.0216}
bm-tfidf(eig)-89: {'nmi': 22.5286, 'ari': 13.4857, 'acc': 29.6332, 'loss': 0.0211}
bm-tfidf(eig)-90: {'nmi': 22.3376, 'ari': 13.7483, 'acc': 29.77, 'loss': 0.0206}
bm-tfidf(eig)-91: {'nmi': 22.8314, 'ari': 13.9146, 'acc': 30.0795, 'loss': 0.0204}
bm-tfidf(eig)-92: {'nmi': 22.562, 'ari': 14.0435, 'acc': 30.37, 'loss': 0.0207}
bm-tfidf(eig)-93: {'nmi': 22.46, 'ari': 13.4622, 'acc': 29.2322, 'loss': 0.0215}
bm-tfidf(eig)-94: {'nmi': 22.7509, 'ari': 14.2934, 'acc': 30.5365, 'loss': 0.0217}
bm-tfidf(eig)-95: {'nmi': 22.6519, 'ari': 14.0505, 'acc': 30.2093, 'loss': 0.0209}
bm-tfidf(eig)-96: {'nmi': 22.8666, 'ari': 13.685, 'acc': 29.9967, 'loss': 0.0215}
bm-tfidf(eig)-97: {'nmi': 22.4617, 'ari': 13.5499, 'acc': 29.4558, 'loss': 0.0212}
bm-tfidf(eig)-98: {'nmi': 22.7573, 'ari': 13.9473, 'acc': 30.2463, 'loss': 0.0215}
bm-tfidf(eig)-99: {'nmi': 22.4277, 'ari': 13.5169, 'acc': 29.6435, 'loss': 0.0222}
bm-tfidf(eig)-100: {'nmi': 22.9365, 'ari': 13.9523, 'acc': 30.229, 'loss': 0.021}

bm-tfidf-1: {'nmi': 12.0592, 'ari': 5.0456, 'acc': 18.0928, 'loss': 3.4529}
bm-tfidf-2: {'nmi': 10.309, 'ari': 4.3595, 'acc': 17.169, 'loss': 0.5592}
bm-tfidf-3: {'nmi': 10.2623, 'ari': 4.2192, 'acc': 16.7278, 'loss': 0.1314}
bm-tfidf-4: {'nmi': 10.0664, 'ari': 4.1133, 'acc': 16.6222, 'loss': 0.0671}
bm-tfidf-5: {'nmi': 10.5145, 'ari': 4.4732, 'acc': 17.0755, 'loss': 0.0447}
bm-tfidf-6: {'nmi': 10.2844, 'ari': 4.38, 'acc': 16.8485, 'loss': 0.0365}
bm-tfidf-7: {'nmi': 9.8013, 'ari': 4.2279, 'acc': 16.589, 'loss': 0.0356}
bm-tfidf-8: {'nmi': 10.3381, 'ari': 4.6199, 'acc': 17.4065, 'loss': 0.0322}
bm-tfidf-9: {'nmi': 8.7376, 'ari': 3.6656, 'acc': 15.9038, 'loss': 0.0345}
bm-tfidf-10: {'nmi': 9.1238, 'ari': 3.89, 'acc': 16.0595, 'loss': 0.0311}
bm-tfidf-11: {'nmi': 9.1072, 'ari': 3.8045, 'acc': 15.9118, 'loss': 0.0326}
bm-tfidf-12: {'nmi': 9.8539, 'ari': 4.257, 'acc': 16.6367, 'loss': 0.0292}
bm-tfidf-13: {'nmi': 9.4126, 'ari': 4.0857, 'acc': 16.0805, 'loss': 0.0288}
bm-tfidf-14: {'nmi': 9.9935, 'ari': 4.5268, 'acc': 17.1712, 'loss': 0.029}
bm-tfidf-15: {'nmi': 9.832, 'ari': 4.4176, 'acc': 16.9875, 'loss': 0.026}
bm-tfidf-16: {'nmi': 10.3558, 'ari': 4.84, 'acc': 17.8538, 'loss': 0.027}
bm-tfidf-17: {'nmi': 10.7188, 'ari': 5.1466, 'acc': 18.379, 'loss': 0.0262}
bm-tfidf-18: {'nmi': 11.4878, 'ari': 5.7403, 'acc': 19.3965, 'loss': 0.0259}
bm-tfidf-19: {'nmi': 13.1655, 'ari': 7.0586, 'acc': 21.1785, 'loss': 0.0271}
bm-tfidf-20: {'nmi': 12.6362, 'ari': 6.5102, 'acc': 20.3133, 'loss': 0.0257}
bm-tfidf-21: {'nmi': 12.2954, 'ari': 6.2706, 'acc': 19.8982, 'loss': 0.0253}
bm-tfidf-22: {'nmi': 12.3028, 'ari': 6.308, 'acc': 20.022, 'loss': 0.0252}
bm-tfidf-23: {'nmi': 12.2804, 'ari': 6.2948, 'acc': 19.8573, 'loss': 0.0246}
bm-tfidf-24: {'nmi': 13.5287, 'ari': 7.2125, 'acc': 21.039, 'loss': 0.0241}
bm-tfidf-25: {'nmi': 14.5738, 'ari': 8.14, 'acc': 22.2465, 'loss': 0.0244}
bm-tfidf-26: {'nmi': 14.6115, 'ari': 8.0834, 'acc': 22.0133, 'loss': 0.0263}
bm-tfidf-27: {'nmi': 14.0673, 'ari': 7.7679, 'acc': 21.1307, 'loss': 0.0259}
bm-tfidf-28: {'nmi': 15.2865, 'ari': 8.5631, 'acc': 22.584, 'loss': 0.0249}
bm-tfidf-29: {'nmi': 16.5477, 'ari': 9.4675, 'acc': 23.8118, 'loss': 0.0241}
bm-tfidf-30: {'nmi': 17.0162, 'ari': 9.8857, 'acc': 24.3647, 'loss': 0.0236}
bm-tfidf-31: {'nmi': 16.3907, 'ari': 9.6298, 'acc': 23.6, 'loss': 0.0234}
bm-tfidf-32: {'nmi': 16.3352, 'ari': 9.6577, 'acc': 23.869, 'loss': 0.0235}
bm-tfidf-33: {'nmi': 16.3449, 'ari': 9.7583, 'acc': 24.055, 'loss': 0.0245}
bm-tfidf-34: {'nmi': 16.7538, 'ari': 10.0971, 'acc': 24.3507, 'loss': 0.0233}
bm-tfidf-35: {'nmi': 16.9811, 'ari': 10.1577, 'acc': 24.2715, 'loss': 0.0241}
bm-tfidf-36: {'nmi': 16.7946, 'ari': 9.9815, 'acc': 24.0433, 'loss': 0.0243}
bm-tfidf-37: {'nmi': 16.5208, 'ari': 9.8513, 'acc': 23.6613, 'loss': 0.0234}
bm-tfidf-38: {'nmi': 16.2825, 'ari': 9.6194, 'acc': 23.4823, 'loss': 0.0234}
bm-tfidf-39: {'nmi': 16.396, 'ari': 9.8223, 'acc': 23.5725, 'loss': 0.0228}
bm-tfidf-40: {'nmi': 17.043, 'ari': 10.3071, 'acc': 24.304, 'loss': 0.0222}
bm-tfidf-41: {'nmi': 18.1093, 'ari': 11.0457, 'acc': 25.6108, 'loss': 0.023}
bm-tfidf-42: {'nmi': 17.732, 'ari': 10.8443, 'acc': 25.122, 'loss': 0.0233}
bm-tfidf-43: {'nmi': 17.5964, 'ari': 10.6294, 'acc': 24.706, 'loss': 0.0232}
bm-tfidf-44: {'nmi': 18.0727, 'ari': 11.1619, 'acc': 25.6508, 'loss': 0.0226}
bm-tfidf-45: {'nmi': 17.6819, 'ari': 10.7731, 'acc': 24.8635, 'loss': 0.022}
bm-tfidf-46: {'nmi': 18.0864, 'ari': 11.0696, 'acc': 25.4735, 'loss': 0.0221}
bm-tfidf-47: {'nmi': 17.7734, 'ari': 10.9381, 'acc': 25.19, 'loss': 0.0221}
bm-tfidf-48: {'nmi': 17.6114, 'ari': 10.6362, 'acc': 24.6723, 'loss': 0.0227}
bm-tfidf-49: {'nmi': 17.3955, 'ari': 10.59, 'acc': 24.8393, 'loss': 0.0217}
bm-tfidf-50: {'nmi': 18.0723, 'ari': 11.0565, 'acc': 25.4625, 'loss': 0.0247}
bm-tfidf-51: {'nmi': 17.9769, 'ari': 10.9653, 'acc': 25.3862, 'loss': 0.0221}
bm-tfidf-52: {'nmi': 18.0287, 'ari': 11.1204, 'acc': 25.461, 'loss': 0.0227}
bm-tfidf-53: {'nmi': 18.1303, 'ari': 11.0991, 'acc': 25.45, 'loss': 0.022}
bm-tfidf-54: {'nmi': 17.7415, 'ari': 10.8422, 'acc': 25.2995, 'loss': 0.0217}
bm-tfidf-55: {'nmi': 17.4765, 'ari': 10.6403, 'acc': 24.9352, 'loss': 0.0227}
bm-tfidf-56: {'nmi': 17.9023, 'ari': 11.015, 'acc': 25.3413, 'loss': 0.0222}
bm-tfidf-57: {'nmi': 18.407, 'ari': 11.4225, 'acc': 25.9282, 'loss': 0.0216}
bm-tfidf-58: {'nmi': 18.4465, 'ari': 11.4731, 'acc': 25.958, 'loss': 0.0221}
bm-tfidf-59: {'nmi': 18.6044, 'ari': 11.438, 'acc': 25.7675, 'loss': 0.0227}
bm-tfidf-60: {'nmi': 18.0956, 'ari': 11.0265, 'acc': 25.2558, 'loss': 0.0219}
bm-tfidf-61: {'nmi': 18.413, 'ari': 11.238, 'acc': 25.4513, 'loss': 0.0223}
bm-tfidf-62: {'nmi': 19.3897, 'ari': 12.2006, 'acc': 26.9985, 'loss': 0.022}
bm-tfidf-63: {'nmi': 19.2897, 'ari': 12.1423, 'acc': 26.7222, 'loss': 0.0219}
bm-tfidf-64: {'nmi': 19.4352, 'ari': 12.0964, 'acc': 27.0653, 'loss': 0.0219}
bm-tfidf-65: {'nmi': 19.4029, 'ari': 12.1254, 'acc': 27.0332, 'loss': 0.0211}
bm-tfidf-66: {'nmi': 19.4843, 'ari': 12.1114, 'acc': 26.8615, 'loss': 0.0223}
bm-tfidf-67: {'nmi': 18.8585, 'ari': 11.6797, 'acc': 25.7355, 'loss': 0.0214}
bm-tfidf-68: {'nmi': 19.2406, 'ari': 12.0146, 'acc': 26.4985, 'loss': 0.0211}
bm-tfidf-69: {'nmi': 19.249, 'ari': 12.1158, 'acc': 27.0027, 'loss': 0.0212}
bm-tfidf-70: {'nmi': 18.9064, 'ari': 11.6173, 'acc': 26.2217, 'loss': 0.0211}
bm-tfidf-71: {'nmi': 19.4722, 'ari': 12.1842, 'acc': 26.9155, 'loss': 0.0222}
bm-tfidf-72: {'nmi': 19.6642, 'ari': 12.3975, 'acc': 27.3675, 'loss': 0.0225}
bm-tfidf-73: {'nmi': 19.7882, 'ari': 12.3264, 'acc': 27.3887, 'loss': 0.0226}
bm-tfidf-74: {'nmi': 19.2568, 'ari': 12.0698, 'acc': 26.8948, 'loss': 0.0219}
bm-tfidf-75: {'nmi': 19.4754, 'ari': 12.247, 'acc': 27.2735, 'loss': 0.021}
bm-tfidf-76: {'nmi': 19.4228, 'ari': 12.0911, 'acc': 27.0035, 'loss': 0.0208}
bm-tfidf-77: {'nmi': 19.5255, 'ari': 12.2558, 'acc': 27.0493, 'loss': 0.0219}
bm-tfidf-78: {'nmi': 19.2516, 'ari': 11.9973, 'acc': 26.963, 'loss': 0.0213}
bm-tfidf-79: {'nmi': 19.7773, 'ari': 12.1997, 'acc': 27.4083, 'loss': 0.0215}
bm-tfidf-80: {'nmi': 19.7852, 'ari': 12.3596, 'acc': 27.309, 'loss': 0.023}
bm-tfidf-81: {'nmi': 20.2112, 'ari': 12.66, 'acc': 27.6043, 'loss': 0.0213}
bm-tfidf-82: {'nmi': 20.1369, 'ari': 12.6484, 'acc': 27.6285, 'loss': 0.0209}
bm-tfidf-83: {'nmi': 19.9918, 'ari': 12.5676, 'acc': 27.708, 'loss': 0.0208}
bm-tfidf-84: {'nmi': 19.7326, 'ari': 12.3828, 'acc': 27.435, 'loss': 0.0206}
bm-tfidf-85: {'nmi': 19.4436, 'ari': 11.7538, 'acc': 26.8715, 'loss': 0.0215}
bm-tfidf-86: {'nmi': 19.0019, 'ari': 12.0011, 'acc': 26.7408, 'loss': 0.0218}
bm-tfidf-87: {'nmi': 19.714, 'ari': 12.3932, 'acc': 27.4988, 'loss': 0.0211}
bm-tfidf-88: {'nmi': 19.8184, 'ari': 12.4298, 'acc': 27.3153, 'loss': 0.0221}
bm-tfidf-89: {'nmi': 19.5033, 'ari': 12.1473, 'acc': 26.9365, 'loss': 0.0213}
bm-tfidf-90: {'nmi': 19.7873, 'ari': 12.3641, 'acc': 27.4975, 'loss': 0.0229}
bm-tfidf-91: {'nmi': 19.4678, 'ari': 12.3022, 'acc': 27.0938, 'loss': 0.0218}
bm-tfidf-92: {'nmi': 19.5966, 'ari': 12.3287, 'acc': 27.1612, 'loss': 0.0205}
bm-tfidf-93: {'nmi': 19.5573, 'ari': 12.4723, 'acc': 27.219, 'loss': 0.022}
bm-tfidf-94: {'nmi': 19.851, 'ari': 12.5607, 'acc': 27.773, 'loss': 0.0208}
bm-tfidf-95: {'nmi': 19.3333, 'ari': 12.2606, 'acc': 27.0143, 'loss': 0.0215}
bm-tfidf-96: {'nmi': 19.4485, 'ari': 12.2939, 'acc': 27.176, 'loss': 0.0224}
bm-tfidf-97: {'nmi': 19.7688, 'ari': 12.4589, 'acc': 27.5295, 'loss': 0.0209}
bm-tfidf-98: {'nmi': 19.7351, 'ari': 12.2996, 'acc': 27.399, 'loss': 0.0207}
bm-tfidf-99: {'nmi': 19.7161, 'ari': 12.4926, 'acc': 27.402, 'loss': 0.0223}
bm-tfidf-100: {'nmi': 19.5364, 'ari': 12.4028, 'acc': 27.1575, 'loss': 0.0212}
